Data from North Dakota Agricultural Weather Network https://ndawn.ndsu.nodak.edu 
Daily Observation Table for October 28 2022 to November 26 2022 
Flag Definition Line: M - Missing; E - Estimated; N/A - Not Available 
Station Name,Latitude,Longitude,Elevation,Year,Month,Day,Max Temp,Max Temp Flag,Min Temp,Min Temp Flag,Avg Temp,Avg Temp Flag 
Cooperstown,47.44278,-98.17723,1454,2022,11,10,21.297,,16.160,,18.729,
Cooperstown,47.44278,-98.17723,1454,2022,11,11,19.278,,5.180,,12.229,
Cooperstown,47.44278,-98.17723,1454,2022,11,12,15.458,,10.436,,12.947,
Cooperstown,47.44278,-98.17723,1454,2022,11,13,17.528,,10.526,,14.027,
Cooperstown,47.44278,-98.17723,1454,2022,11,14,22.219,,14.396,,18.308,
Cooperstown,47.44278,-98.17723,1454,2022,11,15,22.222,,4.244,,13.233,
Cooperstown,47.44278,-98.17723,1454,2022,11,16,25.425,,-0.490,,12.468,
Cooperstown,47.44278,-98.17723,1454,2022,11,17,24.849,,4.928,,14.889,
Cooperstown,47.44278,-98.17723,1454,2022,11,18,18.028,,-1.714,,8.157,
Cooperstown,47.44278,-98.17723,1454,2022,11,19,18.109,,-0.472,,8.819,
Cooperstown,47.44278,-98.17723,1454,2022,11,20,26.087,,2.894,,14.491,
Cooperstown,47.44278,-98.17723,1454,2022,11,21,24.762,,16.430,,20.596,
Cooperstown,47.44278,-98.17723,1454,2022,11,22,29.701,,10.706,,20.204,
Cooperstown,47.44278,-98.17723,1454,2022,11,23,35.638,,13.316,,24.477,
Cooperstown,47.44278,-98.17723,1454,2022,11,24,30.166,,16.520,,23.343,
Cooperstown,47.44278,-98.17723,1454,2022,11,25,37.758,,16.934,,27.346,
Cooperstown,47.44278,-98.17723,1454,2022,11,26,38.008,,19.832,,28.920,
Courtenay,47.22119,-98.67987,1550,2022,10,28,64.400,,31.399,,47.900,
Courtenay,47.22119,-98.67987,1550,2022,10,29,59.198,,28.913,,44.056,
Courtenay,47.22119,-98.67987,1550,2022,10,30,62.150,,26.505,,44.328,
Courtenay,47.22119,-98.67987,1550,2022,10,31,63.734,,33.291,,48.513,
Courtenay,47.22119,-98.67987,1550,2022,11,01,73.958,,31.890,,52.924,
Courtenay,47.22119,-98.67987,1550,2022,11,02,71.024,,43.963,,57.494,
Courtenay,47.22119,-98.67987,1550,2022,11,03,43.866,,26.595,,35.231,
Courtenay,47.22119,-98.67987,1550,2022,11,04,43.191,,14.450,,28.821,
Courtenay,47.22119,-98.67987,1550,2022,11,05,44.888,,19.285,,32.087,
Courtenay,47.22119,-98.67987,1550,2022,11,06,42.433,,18.869,,30.651,
Courtenay,47.22119,-98.67987,1550,2022,11,07,30.434,,10.094,,20.264,
Courtenay,47.22119,-98.67987,1550,2022,11,08,41.036,,29.001,,35.019,
Courtenay,47.22119,-98.67987,1550,2022,11,09,29.343,,21.677,,25.510,
Courtenay,47.22119,-98.67987,1550,2022,11,10,21.765,,16.160,,18.963,
Courtenay,47.22119,-98.67987,1550,2022,11,11,18.457,,-1.318,,8.570,
Courtenay,47.22119,-98.67987,1550,2022,11,12,13.496,,-2.398,,5.549,
Courtenay,47.22119,-98.67987,1550,2022,11,13,16.880,,9.518,,13.199,
Courtenay,47.22119,-98.67987,1550,2022,11,14,21.420,,11.840,,16.630,
Courtenay,47.22119,-98.67987,1550,2022,11,15,20.498,,3.272,,11.885,
Courtenay,47.22119,-98.67987,1550,2022,11,16,26.168,,-0.814,,12.677,
Courtenay,47.22119,-98.67987,1550,2022,11,17,23.907,,7.214,,15.561,
Courtenay,47.22119,-98.67987,1550,2022,11,18,17.546,,-1.642,,7.952,
Courtenay,47.22119,-98.67987,1550,2022,11,19,18.021,,2.192,,10.107,
Courtenay,47.22119,-98.67987,1550,2022,11,20,29.388,,8.600,,18.994,
Courtenay,47.22119,-98.67987,1550,2022,11,21,27.849,,10.184,,19.017,
Courtenay,47.22119,-98.67987,1550,2022,11,22,33.523,,14.504,,24.014,
Courtenay,47.22119,-98.67987,1550,2022,11,23,35.469,,19.578,,27.524,
Courtenay,47.22119,-98.67987,1550,2022,11,24,33.426,,23.650,,28.538,
Courtenay,47.22119,-98.67987,1550,2022,11,25,42.249,,24.102,,33.176,
Courtenay,47.22119,-98.67987,1550,2022,11,26,40.698,,24.089,,32.394,
Crane Creek,48.064785,-102.354239,2203,2022,10,28,58.352,,35.096,,46.724,
Crane Creek,48.064785,-102.354239,2203,2022,10,29,57.398,,34.722,,46.060,
Crane Creek,48.064785,-102.354239,2203,2022,10,30,62.276,,30.621,,46.449,
Crane Creek,48.064785,-102.354239,2203,2022,10,31,61.376,,39.445,,50.411,
Crane Creek,48.064785,-102.354239,2203,2022,11,01,67.280,,36.628,,51.954,
Crane Creek,48.064785,-102.354239,2203,2022,11,02,61.466,,34.945,,48.206,
Crane Creek,48.064785,-102.354239,2203,2022,11,03,35.731,,15.962,,25.847,
Crane Creek,48.064785,-102.354239,2203,2022,11,04,45.923,,15.638,,30.781,
Crane Creek,48.064785,-102.354239,2203,2022,11,05,50.864,,26.173,,38.519,
Crane Creek,48.064785,-102.354239,2203,2022,11,06,33.255,,12.272,,22.764,
Crane Creek,48.064785,-102.354239,2203,2022,11,07,27.075,,8.438,,17.757,
Crane Creek,48.064785,-102.354239,2203,2022,11,08,32.571,,19.152,,25.862,
Crane Creek,48.064785,-102.354239,2203,2022,11,09,20.390,,12.758,,16.574,
Crane Creek,48.064785,-102.354239,2203,2022,11,10,12.812,,6.872,,9.842,
Crane Creek,48.064785,-102.354239,2203,2022,11,11,13.226,,-5.872,,3.677,
Crane Creek,48.064785,-102.354239,2203,2022,11,12,10.508,,-3.316,,3.596,
Crane Creek,48.064785,-102.354239,2203,2022,11,13,15.314,,4.172,,9.743,
Crane Creek,48.064785,-102.354239,2203,2022,11,14,17.222,,0.122,,8.672,
Crane Creek,48.064785,-102.354239,2203,2022,11,15,13.928,,-1.426,,6.251,
Crane Creek,48.064785,-102.354239,2203,2022,11,16,27.379,,10.148,,18.764,
Crane Creek,48.064785,-102.354239,2203,2022,11,17,16.646,,1.400,,9.023,
Crane Creek,48.064785,-102.354239,2203,2022,11,18,18.261,,0.248,,9.255,
Crane Creek,48.064785,-102.354239,2203,2022,11,19,20.642,,13.424,,17.033,
Crane Creek,48.064785,-102.354239,2203,2022,11,20,29.892,,14.540,,22.216,
Crane Creek,48.064785,-102.354239,2203,2022,11,21,26.442,,11.552,,18.997,
Crane Creek,48.064785,-102.354239,2203,2022,11,22,35.852,,18.093,,26.973,
Crane Creek,48.064785,-102.354239,2203,2022,11,23,39.290,,24.418,,31.854,
Crane Creek,48.064785,-102.354239,2203,2022,11,24,38.097,,23.722,,30.910,
Crane Creek,48.064785,-102.354239,2203,2022,11,25,46.760,,30.441,,38.601,
Crane Creek,48.064785,-102.354239,2203,2022,11,26,40.912,,22.926,,31.919,
Crary,48.04971,-98.60614,1508,2022,10,28,62.960,,35.002,,48.981,
Crary,48.04971,-98.60614,1508,2022,10,29,58.190,,34.264,,46.227,
Crary,48.04971,-98.60614,1508,2022,10,30,59.216,,28.870,,44.043,
Crary,48.04971,-98.60614,1508,2022,10,31,57.848,,34.272,,46.060,
Crary,48.04971,-98.60614,1508,2022,11,01,69.674,,32.346,,51.010,
Crary,48.04971,-98.60614,1508,2022,11,02,70.376,,39.922,,55.149,
Crary,48.04971,-98.60614,1508,2022,11,03,40.140,,25.000,,32.570,
Crary,48.04971,-98.60614,1508,2022,11,04,42.256,,17.006,,29.631,
Crary,48.04971,-98.60614,1508,2022,11,05,44.899,,23.776,,34.338,
Crary,48.04971,-98.60614,1508,2022,11,06,41.788,,20.194,,30.991,
Crary,48.04971,-98.60614,1508,2022,11,07,29.061,,14.270,,21.666,
Crary,48.04971,-98.60614,1508,2022,11,08,38.988,,26.899,,32.944,
Crary,48.04971,-98.60614,1508,2022,11,09,29.046,,19.951,,24.499,
Crary,48.04971,-98.60614,1508,2022,11,10,20.122,,15.944,,18.033,
Crary,48.04971,-98.60614,1508,2022,11,11,18.896,,2.714,,10.805,
Crary,48.04971,-98.60614,1508,2022,11,12,16.268,,1.076,,8.672,
Crary,48.04971,-98.60614,1508,2022,11,13,17.938,,10.688,,14.313,
Crary,48.04971,-98.60614,1508,2022,11,14,21.769,,16.700,,19.235,
Crary,48.04971,-98.60614,1508,2022,11,15,21.987,,2.120,,12.054,
Crary,48.04971,-98.60614,1508,2022,11,16,25.137,,-0.940,,12.099,
Crary,48.04971,-98.60614,1508,2022,11,17,23.468,,6.368,,14.918,
Crary,48.04971,-98.60614,1508,2022,11,18,18.453,,0.446,,9.450,
Crary,48.04971,-98.60614,1508,2022,11,19,19.526,E,1.531,E,10.529,E
Crary,48.04971,-98.60614,1508,2022,11,20,25.680,,7.880,,16.780,
Crary,48.04971,-98.60614,1508,2022,11,21,22.721,,15.620,,19.171,
Crary,48.04971,-98.60614,1508,2022,11,22,31.978,,17.640,,24.809,
Crary,48.04971,-98.60614,1508,2022,11,23,34.806,,17.330,,26.068,
Crary,48.04971,-98.60614,1508,2022,11,24,31.183,,19.897,,25.540,
Crary,48.04971,-98.60614,1508,2022,11,25,39.596,,20.921,,30.259,
Crary,48.04971,-98.60614,1508,2022,11,26,39.688,,21.412,,30.550,
Croff,47.74951,-102.87725,2240,2022,10,28,58.046,,30.807,,44.427,
Croff,47.74951,-102.87725,2240,2022,10,29,59.252,,28.045,,43.649,
Croff,47.74951,-102.87725,2240,2022,10,30,61.610,,23.369,,42.490,
Croff,47.74951,-102.87725,2240,2022,10,31,61.592,,31.802,,46.697,
Croff,47.74951,-102.87725,2240,2022,11,01,69.890,,35.429,,52.660,
Croff,47.74951,-102.87725,2240,2022,11,02,63.644,,34.912,,49.278,
Croff,47.74951,-102.87725,2240,2022,11,03,34.956,,13.874,,24.415,
Croff,47.74951,-102.87725,2240,2022,11,04,46.868,,14.126,,30.497,
Croff,47.74951,-102.87725,2240,2022,11,05,54.374,,28.341,,41.358,
Croff,47.74951,-102.87725,2240,2022,11,06,33.132,,9.104,,21.118,
Croff,47.74951,-102.87725,2240,2022,11,07,27.322,,-0.472,,13.425,
Croff,47.74951,-102.87725,2240,2022,11,08,32.715,,15.494,,24.105,
Croff,47.74951,-102.87725,2240,2022,11,09,19.760,,13.334,,16.547,
Croff,47.74951,-102.87725,2240,2022,11,10,15.008,,3.902,,9.455,
Croff,47.74951,-102.87725,2240,2022,11,11,8.150,,-19.516,,-5.683,
Croff,47.74951,-102.87725,2240,2022,11,12,8.060,,-21.388,,-6.664,
Croff,47.74951,-102.87725,2240,2022,11,13,14.504,,1.868,,8.186,
Croff,47.74951,-102.87725,2240,2022,11,14,19.598,,8.510,,14.054,
Croff,47.74951,-102.87725,2240,2022,11,15,11.246,,-6.250,,2.498,
Croff,47.74951,-102.87725,2240,2022,11,16,27.237,,10.148,,18.693,
Croff,47.74951,-102.87725,2240,2022,11,17,16.664,,2.030,,9.347,
Croff,47.74951,-102.87725,2240,2022,11,18,18.954,,-1.066,,8.944,
Croff,47.74951,-102.87725,2240,2022,11,19,24.679,,12.920,,18.800,
Croff,47.74951,-102.87725,2240,2022,11,20,30.745,,11.858,,21.302,
Croff,47.74951,-102.87725,2240,2022,11,21,30.832,,7.034,,18.933,
Croff,47.74951,-102.87725,2240,2022,11,22,39.380,,20.097,,29.739,
Croff,47.74951,-102.87725,2240,2022,11,23,39.639,,20.575,,30.107,
Croff,47.74951,-102.87725,2240,2022,11,24,41.536,,18.194,,29.865,
Croff,47.74951,-102.87725,2240,2022,11,25,49.874,,30.511,,40.193,
Croff,47.74951,-102.87725,2240,2022,11,26,38.169,,19.675,,28.922,
Crosby,48.80716,-103.31174,2075,2022,10,28,57.830,,30.189,,44.010,
Crosby,48.80716,-103.31174,2075,2022,10,29,59.288,,30.020,,44.654,
Crosby,48.80716,-103.31174,2075,2022,10,30,56.624,,26.557,,41.591,
Crosby,48.80716,-103.31174,2075,2022,10,31,60.800,,35.602,,48.201,
Crosby,48.80716,-103.31174,2075,2022,11,01,67.640,,35.479,,51.560,
Crosby,48.80716,-103.31174,2075,2022,11,02,57.362,,31.888,,44.625,
Crosby,48.80716,-103.31174,2075,2022,11,03,33.292,,13.730,,23.511,
Crosby,48.80716,-103.31174,2075,2022,11,04,45.145,,13.280,,29.213,
Crosby,48.80716,-103.31174,2075,2022,11,05,53.978,,27.972,,40.975,
Crosby,48.80716,-103.31174,2075,2022,11,06,30.616,,7.682,,19.149,
Crosby,48.80716,-103.31174,2075,2022,11,07,27.680,,8.330,,18.005,
Crosby,48.80716,-103.31174,2075,2022,11,08,28.220,,14.216,,21.218,
Crosby,48.80716,-103.31174,2075,2022,11,09,14.252,,7.862,,11.057,
Crosby,48.80716,-103.31174,2075,2022,11,10,9.698,,4.316,,7.007,
Crosby,48.80716,-103.31174,2075,2022,11,11,8.222,,-11.812,,-1.795,
Crosby,48.80716,-103.31174,2075,2022,11,12,15.116,,-13.864,,0.626,
Crosby,48.80716,-103.31174,2075,2022,11,13,13.226,,5.882,,9.554,
Crosby,48.80716,-103.31174,2075,2022,11,14,15.368,,-1.912,,6.728,
Crosby,48.80716,-103.31174,2075,2022,11,15,13.784,,4.154,,8.969,
Crosby,48.80716,-103.31174,2075,2022,11,16,27.252,,13.586,,20.419,
Crosby,48.80716,-103.31174,2075,2022,11,17,16.646,,-3.730,,6.458,
Crosby,48.80716,-103.31174,2075,2022,11,18,19.972,,-5.620,,7.176,
Crosby,48.80716,-103.31174,2075,2022,11,19,22.285,,10.040,,16.163,
Crosby,48.80716,-103.31174,2075,2022,11,20,28.472,,6.854,,17.663,
Crosby,48.80716,-103.31174,2075,2022,11,21,26.731,,9.590,,18.161,
Crosby,48.80716,-103.31174,2075,2022,11,22,33.501,,14.918,,24.210,
Crosby,48.80716,-103.31174,2075,2022,11,23,38.052,,20.100,,29.076,
Crosby,48.80716,-103.31174,2075,2022,11,24,37.134,,17.186,,27.160,
Crosby,48.80716,-103.31174,2075,2022,11,25,40.545,,25.966,,33.256,
Crosby,48.80716,-103.31174,2075,2022,11,26,37.611,,19.213,,28.412,
Crystal,48.61591,-97.76441,943,2022,10,28,61.196,,31.791,,46.494,
Crystal,48.61591,-97.76441,943,2022,10,29,62.672,,35.935,,49.304,
Crystal,48.61591,-97.76441,943,2022,10,30,58.460,,27.430,,42.945,
Crystal,48.61591,-97.76441,943,2022,10,31,56.642,,32.479,,44.561,
Crystal,48.61591,-97.76441,943,2022,11,01,65.408,,27.496,,46.452,
Crystal,48.61591,-97.76441,943,2022,11,02,68.126,,30.441,,49.284,
Crystal,48.61591,-97.76441,943,2022,11,03,45.599,,26.006,,35.803,
Crystal,48.61591,-97.76441,943,2022,11,04,43.086,,16.178,,29.632,
Crystal,48.61591,-97.76441,943,2022,11,05,44.485,,14.954,,29.720,
Crystal,48.61591,-97.76441,943,2022,11,06,39.574,,23.950,,31.762,
Crystal,48.61591,-97.76441,943,2022,11,07,29.554,,16.196,,22.875,
Crystal,48.61591,-97.76441,943,2022,11,08,39.268,,29.485,,34.377,
Crystal,48.61591,-97.76441,943,2022,11,09,31.968,,19.549,,25.759,
Crystal,48.61591,-97.76441,943,2022,11,10,21.821,,16.736,,19.279,
Crystal,48.61591,-97.76441,943,2022,11,11,20.250,,5.108,,12.679,
Crystal,48.61591,-97.76441,943,2022,11,12,17.060,,12.470,,14.765,
Crystal,48.61591,-97.76441,943,2022,11,13,18.239,,12.218,,15.229,
Crystal,48.61591,-97.76441,943,2022,11,14,21.573,,9.320,,15.447,
Crystal,48.61591,-97.76441,943,2022,11,15,22.168,,3.650,,12.909,
Crystal,48.61591,-97.76441,943,2022,11,16,25.165,,3.218,,14.192,
Crystal,48.61591,-97.76441,943,2022,11,17,24.030,,6.890,,15.460,
Crystal,48.61591,-97.76441,943,2022,11,18,19.344,,0.608,,9.976,
Crystal,48.61591,-97.76441,943,2022,11,19,20.606,,1.796,,11.201,
Crystal,48.61591,-97.76441,943,2022,11,20,24.863,,4.082,,14.473,
Crystal,48.61591,-97.76441,943,2022,11,21,25.191,,18.504,,21.848,
Crystal,48.61591,-97.76441,943,2022,11,22,32.607,,16.556,,24.582,
Crystal,48.61591,-97.76441,943,2022,11,23,28.983,,13.874,,21.429,
Crystal,48.61591,-97.76441,943,2022,11,24,35.094,,23.119,,29.107,
Crystal,48.61591,-97.76441,943,2022,11,25,42.973,,22.521,,32.747,
Crystal,48.61591,-97.76441,943,2022,11,26,39.434,,26.676,,33.055,
Dagmar,48.55591,-104.34651,2112,2022,10,28,60.584,,30.574,,45.579,
Dagmar,48.55591,-104.34651,2112,2022,10,29,61.286,,29.842,,45.564,
Dagmar,48.55591,-104.34651,2112,2022,10,30,55.634,,25.561,,40.598,
Dagmar,48.55591,-104.34651,2112,2022,10,31,62.546,,31.903,,47.225,
Dagmar,48.55591,-104.34651,2112,2022,11,01,67.640,,33.951,,50.796,
Dagmar,48.55591,-104.34651,2112,2022,11,02,56.552,,29.417,,42.985,
Dagmar,48.55591,-104.34651,2112,2022,11,03,32.718,,15.584,,24.151,
Dagmar,48.55591,-104.34651,2112,2022,11,04,46.472,,14.432,,30.452,
Dagmar,48.55591,-104.34651,2112,2022,11,05,56.462,,26.393,,41.428,
Dagmar,48.55591,-104.34651,2112,2022,11,06,30.407,,5.594,,18.001,
Dagmar,48.55591,-104.34651,2112,2022,11,07,28.517,,1.994,,15.256,
Dagmar,48.55591,-104.34651,2112,2022,11,08,28.207,,12.254,,20.231,
Dagmar,48.55591,-104.34651,2112,2022,11,09,12.362,,8.114,,10.238,
Dagmar,48.55591,-104.34651,2112,2022,11,10,8.240,,-4.324,,1.958,
Dagmar,48.55591,-104.34651,2112,2022,11,11,4.820,,-13.666,,-4.423,
Dagmar,48.55591,-104.34651,2112,2022,11,12,9.410,,-17.914,,-4.252,
Dagmar,48.55591,-104.34651,2112,2022,11,13,14.054,,6.872,,10.463,
Dagmar,48.55591,-104.34651,2112,2022,11,14,18.750,,3.380,,11.065,
Dagmar,48.55591,-104.34651,2112,2022,11,15,16.358,,-10.876,,2.741,
Dagmar,48.55591,-104.34651,2112,2022,11,16,29.192,,16.232,,22.712,
Dagmar,48.55591,-104.34651,2112,2022,11,17,17.312,,-4.396,,6.458,
Dagmar,48.55591,-104.34651,2112,2022,11,18,19.130,,-4.486,,7.322,
Dagmar,48.55591,-104.34651,2112,2022,11,19,20.408,,3.866,,12.137,
Dagmar,48.55591,-104.34651,2112,2022,11,20,31.449,,4.820,,18.135,
Dagmar,48.55591,-104.34651,2112,2022,11,21,27.370,,10.778,,19.074,
Dagmar,48.55591,-104.34651,2112,2022,11,22,31.032,,11.822,,21.427,
Dagmar,48.55591,-104.34651,2112,2022,11,23,37.116,,18.329,,27.723,
Dagmar,48.55591,-104.34651,2112,2022,11,24,34.736,,14.684,,24.710,
Dagmar,48.55591,-104.34651,2112,2022,11,25,38.316,,23.770,,31.043,
Dagmar,48.55591,-104.34651,2112,2022,11,26,37.985,,16.808,,27.397,
Dazey,47.18321,-98.13767,1441,2022,10,28,63.986,,33.445,,48.716,
Dazey,47.18321,-98.13767,1441,2022,10,29,56.192,,28.204,,42.198,
Dazey,47.18321,-98.13767,1441,2022,10,30,59.972,,24.431,,42.202,
Dazey,47.18321,-98.13767,1441,2022,10,31,63.158,,33.816,,48.487,
Dazey,47.18321,-98.13767,1441,2022,11,01,72.122,,31.683,,51.903,
Dazey,47.18321,-98.13767,1441,2022,11,02,69.530,,47.660,,58.595,
Dazey,47.18321,-98.13767,1441,2022,11,03,48.848,,27.570,,38.209,
Dazey,47.18321,-98.13767,1441,2022,11,04,41.270,,15.800,,28.535,
Dazey,47.18321,-98.13767,1441,2022,11,05,44.024,,15.368,,29.696,
Dazey,47.18321,-98.13767,1441,2022,11,06,43.407,,19.834,,31.621,
Dazey,47.18321,-98.13767,1441,2022,11,07,31.199,,12.146,,21.673,
Dazey,47.18321,-98.13767,1441,2022,11,08,39.454,,31.105,,35.280,
Dazey,47.18321,-98.13767,1441,2022,11,09,34.070,,21.987,,28.029,
Dazey,47.18321,-98.13767,1441,2022,11,10,22.249,,16.502,,19.376,
Dazey,47.18321,-98.13767,1441,2022,11,11,18.703,,3.956,,11.330,
Dazey,47.18321,-98.13767,1441,2022,11,12,14.864,,6.494,,10.679,
Dazey,47.18321,-98.13767,1441,2022,11,13,17.816,,10.310,,14.063,
Dazey,47.18321,-98.13767,1441,2022,11,14,21.866,,17.420,,19.643,
Dazey,47.18321,-98.13767,1441,2022,11,15,21.400,,8.888,,15.144,
Dazey,47.18321,-98.13767,1441,2022,11,16,25.527,,-0.544,,12.492,
Dazey,47.18321,-98.13767,1441,2022,11,17,23.614,,5.360,,14.487,
Dazey,47.18321,-98.13767,1441,2022,11,18,17.528,,-0.958,,8.285,
Dazey,47.18321,-98.13767,1441,2022,11,19,18.252,,-1.354,,8.449,
Dazey,47.18321,-98.13767,1441,2022,11,20,28.562,,7.178,,17.870,
Dazey,47.18321,-98.13767,1441,2022,11,21,28.085,,13.172,,20.629,
Dazey,47.18321,-98.13767,1441,2022,11,22,30.551,,14.846,,22.699,
Dazey,47.18321,-98.13767,1441,2022,11,23,34.662,,16.466,,25.564,
Dazey,47.18321,-98.13767,1441,2022,11,24,32.117,,20.503,,26.310,
Dazey,47.18321,-98.13767,1441,2022,11,25,39.729,,19.812,,29.771,
Dazey,47.18321,-98.13767,1441,2022,11,26,39.816,,21.279,,30.548,
Denhoff,47.48741,-100.24677,2070,2022,10,28,61.556,,34.086,,47.821,
Denhoff,47.48741,-100.24677,2070,2022,10,29,59.900,,32.922,,46.411,
Denhoff,47.48741,-100.24677,2070,2022,10,30,61.682,,30.454,,46.068,
Denhoff,47.48741,-100.24677,2070,2022,10,31,61.790,,38.201,,49.996,
Denhoff,47.48741,-100.24677,2070,2022,11,01,70.520,,39.096,,54.808,
Denhoff,47.48741,-100.24677,2070,2022,11,02,72.518,,39.645,,56.082,
Denhoff,47.48741,-100.24677,2070,2022,11,03,42.134,,20.946,,31.540,
Denhoff,47.48741,-100.24677,2070,2022,11,04,42.454,,13.064,,27.759,
Denhoff,47.48741,-100.24677,2070,2022,11,05,44.933,,24.393,,34.663,
Denhoff,47.48741,-100.24677,2070,2022,11,06,37.438,,14.882,,26.160,
Denhoff,47.48741,-100.24677,2070,2022,11,07,27.451,,9.032,,18.242,
Denhoff,47.48741,-100.24677,2070,2022,11,08,41.131,,23.738,,32.435,
Denhoff,47.48741,-100.24677,2070,2022,11,09,25.914,,17.312,,21.613,
Denhoff,47.48741,-100.24677,2070,2022,11,10,17.348,,12.794,,15.071,
Denhoff,47.48741,-100.24677,2070,2022,11,11,14.486,,1.400,,7.943,
Denhoff,47.48741,-100.24677,2070,2022,11,12,6.314,,-10.768,,-2.227,
Denhoff,47.48741,-100.24677,2070,2022,11,13,12.542,,1.688,,7.115,
Denhoff,47.48741,-100.24677,2070,2022,11,14,21.177,,9.140,,15.159,
Denhoff,47.48741,-100.24677,2070,2022,11,15,14.378,,9.158,,11.768,
Denhoff,47.48741,-100.24677,2070,2022,11,16,25.297,,5.810,,15.554,
Denhoff,47.48741,-100.24677,2070,2022,11,17,18.511,,4.154,,11.333,
Denhoff,47.48741,-100.24677,2070,2022,11,18,17.006,,-2.074,,7.466,
Denhoff,47.48741,-100.24677,2070,2022,11,19,18.495,,1.850,,10.173,
Denhoff,47.48741,-100.24677,2070,2022,11,20,28.576,,7.790,,18.183,
Denhoff,47.48741,-100.24677,2070,2022,11,21,23.821,,13.388,,18.605,
Denhoff,47.48741,-100.24677,2070,2022,11,22,32.587,,15.152,,23.870,
Denhoff,47.48741,-100.24677,2070,2022,11,23,36.909,,22.532,,29.721,
Denhoff,47.48741,-100.24677,2070,2022,11,24,32.432,,18.397,,25.415,
Denhoff,47.48741,-100.24677,2070,2022,11,25,43.529,,26.289,,34.909,
Denhoff,47.48741,-100.24677,2070,2022,11,26,40.804,,20.201,,30.503,
Dickinson,46.89483,-102.81284,2518,2022,10,28,61.538,,30.267,,45.903,
Dickinson,46.89483,-102.81284,2518,2022,10,29,61.736,,31.728,,46.732,
Dickinson,46.89483,-102.81284,2518,2022,10,30,62.582,,28.501,,45.542,
Dickinson,46.89483,-102.81284,2518,2022,10,31,64.922,,33.307,,49.115,
Dickinson,46.89483,-102.81284,2518,2022,11,01,71.150,,38.253,,54.702,
Dickinson,46.89483,-102.81284,2518,2022,11,02,70.826,,35.150,,52.988,
Dickinson,46.89483,-102.81284,2518,2022,11,03,35.616,,18.925,,27.271,
Dickinson,46.89483,-102.81284,2518,2022,11,04,48.146,,15.386,,31.766,
Dickinson,46.89483,-102.81284,2518,2022,11,05,54.104,,28.578,,41.341,
Dickinson,46.89483,-102.81284,2518,2022,11,06,33.192,,9.014,,21.103,
Dickinson,46.89483,-102.81284,2518,2022,11,07,27.900,,5.288,,16.594,
Dickinson,46.89483,-102.81284,2518,2022,11,08,30.753,,17.438,,24.096,
Dickinson,46.89483,-102.81284,2518,2022,11,09,20.266,,15.116,,17.691,
Dickinson,46.89483,-102.81284,2518,2022,11,10,16.988,,2.534,,9.761,
Dickinson,46.89483,-102.81284,2518,2022,11,11,12.776,,-7.312,,2.732,
Dickinson,46.89483,-102.81284,2518,2022,11,12,21.960,,-13.072,,4.444,
Dickinson,46.89483,-102.81284,2518,2022,11,13,16.628,,7.988,,12.308,
Dickinson,46.89483,-102.81284,2518,2022,11,14,24.060,,7.556,,15.808,
Dickinson,46.89483,-102.81284,2518,2022,11,15,14.234,,-5.854,,4.190,
Dickinson,46.89483,-102.81284,2518,2022,11,16,27.189,,2.210,,14.700,
Dickinson,46.89483,-102.81284,2518,2022,11,17,18.293,,4.532,,11.413,
Dickinson,46.89483,-102.81284,2518,2022,11,18,18.194,,-3.154,,7.520,
Dickinson,46.89483,-102.81284,2518,2022,11,19,21.843,,11.012,,16.428,
Dickinson,46.89483,-102.81284,2518,2022,11,20,32.355,,15.908,,24.132,
Dickinson,46.89483,-102.81284,2518,2022,11,21,30.202,,16.070,,23.136,
Dickinson,46.89483,-102.81284,2518,2022,11,22,37.101,,18.990,,28.046,
Dickinson,46.89483,-102.81284,2518,2022,11,23,38.881,,19.240,,29.061,
Dickinson,46.89483,-102.81284,2518,2022,11,24,38.853,,20.935,,29.894,
Dickinson,46.89483,-102.81284,2518,2022,11,25,45.918,,30.697,,38.308,
Dickinson,46.89483,-102.81284,2518,2022,11,26,40.834,,23.047,,31.941,
Dooley,48.83369,-104.38458,2569,2022,10,28,59.306,,30.349,,44.828,
Dooley,48.83369,-104.38458,2569,2022,10,29,59.054,,32.499,,45.777,
Dooley,48.83369,-104.38458,2569,2022,10,30,56.804,,29.372,,43.088,
Dooley,48.83369,-104.38458,2569,2022,10,31,62.312,,33.966,,48.139,
Dooley,48.83369,-104.38458,2569,2022,11,01,65.408,,39.576,,52.492,
Dooley,48.83369,-104.38458,2569,2022,11,02,51.062,,26.722,,38.892,
Dooley,48.83369,-104.38458,2569,2022,11,03,30.124,,16.070,,23.097,
Dooley,48.83369,-104.38458,2569,2022,11,04,43.538,,16.376,,29.957,
Dooley,48.83369,-104.38458,2569,2022,11,05,53.798,,26.973,,40.386,
Dooley,48.83369,-104.38458,2569,2022,11,06,27.082,,4.946,,16.014,
Dooley,48.83369,-104.38458,2569,2022,11,07,24.843,,4.190,,14.517,
Dooley,48.83369,-104.38458,2569,2022,11,08,25.030,,8.528,,16.779,
Dooley,48.83369,-104.38458,2569,2022,11,09,8.492,,4.928,,6.710,
Dooley,48.83369,-104.38458,2569,2022,11,10,5.918,,-2.596,,1.661,
Dooley,48.83369,-104.38458,2569,2022,11,11,1.094,,-8.518,,-3.712,
Dooley,48.83369,-104.38458,2569,2022,11,12,9.536,,-6.412,,1.562,
